,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
cac2_snf11,-0.014731871,0.09811443,-0.12777533,-0.93071014,-0.015726227,-0.3429726,0.07122964,0.19205499,0.37127423,-0.24205828,0.10135661,0.16909027,-0.016462652,-0.07943683,-0.046284705,-0.100729704,-0.91075414,0.04673922,0.29266262,-0.6879989,-0.0821206,0.30120432,-0.37783056,-0.28511626,0.12394106,-0.16179144,-0.116860405,0.09777357,0.37726623,-0.44779304,0.1400892,0.3891198,0.22758903,-0.11742985,0.66774696,0.053296026,-0.31195682,0.11891331,0.025570108,-0.18287373,0.031728126,0.18677567,0.0026412914,0.016959049,-0.19697961,0.15599622,-0.9284597,-0.2802657,0.14621869,0.24822028,0.46001956,0.03665304,-0.016368615,-0.08621436,0.1302242,0.031384755,0.015435325,-0.025584476,-0.010865797,0.22609256,-0.15494831,-0.036285635,0.46133894,-0.058972154,0.6491628486867471
dpd4_cac2,-0.05596778,0.0969291,-0.13350238,-0.9269099,-0.015733114,-0.2506866,0.06987162,0.20993797,0.31973,-0.2751188,0.14616798,0.16563712,-0.051686626,-0.078328684,-0.083854415,-0.06814853,-0.88957965,0.036367785,0.24474642,-0.69836676,-0.07333246,0.28966498,-0.3494962,-0.28933164,0.1083656,-0.10216006,-0.10952693,0.10308368,0.3729843,-0.3923541,0.1714441,0.35685527,0.18817464,-0.09294694,0.690994,0.05447888,-0.285487,0.077793516,0.022416448,-0.13931027,0.047999255,0.1772759,-0.021625059,-0.012647695,-0.23256734,0.14544982,-0.94082105,-0.27935117,0.14751044,0.24551015,0.4831125,0.032753795,0.00029982292,-0.08779354,0.13259567,0.011848755,0.008044528,-0.049120445,-0.008663923,0.21752244,-0.13857694,-0.03296123,0.37751475,-0.015814396,0.1622329273797426
cac2_rpd3,-0.062161878,0.109063014,-0.12280879,-0.9424293,-0.011954901,-0.2762611,0.08889277,0.24314182,0.3691817,-0.20366064,0.13731419,0.20991462,-0.046924815,-0.05817242,-0.10459163,-0.06537072,-0.87386554,0.039255556,0.13983877,-0.6523847,-0.08303397,0.35247907,-0.42023247,-0.23949672,0.19972418,-0.07012528,-0.071879864,0.09193754,0.5245911,-0.4727276,0.21101505,0.32489637,0.22095281,-0.098295085,0.6591518,0.102791645,-0.24513593,0.036933362,0.04064479,-0.1329215,0.024860958,0.16177973,-0.039331287,0.027618352,-0.13987444,0.18308827,-0.9202389,-0.17927076,0.17318995,0.22690298,0.40558687,0.033994097,-0.0071154716,-0.09159057,0.12854683,0.010327353,-0.025882704,-0.008379184,-0.021043204,0.22675526,-0.10944316,-0.035988536,0.4486304,-0.029713666,0.2341854020289649
arp9_hhf2,-0.076316215,0.07423621,-0.13375252,-0.9559591,-0.021187011,-0.18255359,0.0773081,0.22257087,0.36465597,-0.18976106,0.13374506,0.19121867,-0.050411414,0.01204957,-0.04943335,-0.083333425,-0.876811,0.04077241,0.21312422,-0.6251646,-0.11368645,0.3345599,-0.3311039,-0.28219926,0.11864172,-0.09895331,-0.10545685,0.09776486,0.36171696,-0.4422102,0.16401248,0.3807611,0.16562308,-0.062202245,0.6016975,0.050062653,-0.29388216,0.07618583,0.026316827,-0.15917121,0.032646976,0.13335848,-0.03620582,0.03798417,-0.14371252,0.13651665,-0.93666124,-0.26139396,0.15991013,0.189709,0.5605702,0.020825692,-0.009744806,-0.10913425,0.12872441,0.012734826,-0.065950505,-0.016225507,-0.039181158,0.2527164,-0.12189813,-0.030489417,0.3862767,-0.02334747,0.216889603381801
esa1_mig1,-0.034222424,0.04317253,-0.1626566,-0.95872843,-0.050274808,-0.3375948,0.017418705,0.11805541,0.3386922,-0.18195038,0.17859723,0.1350201,-0.04177088,-0.13407768,-0.21163313,-0.1864531,-0.916723,0.04654203,0.5202765,-0.6642887,-0.1349811,0.2525682,-0.34203973,-0.27524918,0.083597586,-0.19852611,-0.10697476,0.12160267,0.24935548,-0.30451977,0.12383459,0.4261231,0.15529177,-0.08488046,0.6230115,-0.047767375,-0.36235723,0.19707021,0.023297677,-0.17774396,0.09157429,0.08968289,0.03757204,-0.1290767,-0.30078164,0.086122654,-0.9509804,-0.4697002,0.11851092,0.1928764,0.6318902,0.044522483,-0.032483246,-0.08621273,0.17394894,0.093583,0.025236141,-0.048516225,-0.043181673,0.2142913,-0.17152253,-0.0486042,0.33505872,-0.052738823,0.2142654762391938
ies5_eaf3,-0.08005936,0.054775015,-0.16232,-0.96897846,-0.04564601,-0.18729551,0.052920505,0.13657865,0.35400033,-0.17182405,0.16844001,0.16503803,-0.053123634,0.035160284,-0.0844839,-0.104740486,-0.8799425,0.03704589,0.35034105,-0.625384,-0.10044234,0.31493807,-0.27129918,-0.2650839,0.049575727,-0.10225597,-0.10267047,0.09045403,0.28365204,-0.37405,0.11701183,0.4151839,0.12313423,-0.083067,0.6727959,0.021836853,-0.30253926,0.13433237,0.019175656,-0.14257464,0.060589712,0.120192945,-0.0049269665,-0.0136113195,-0.2589992,0.0702334,-0.9534453,-0.4273367,0.13077538,0.21517986,0.6091298,0.02667819,-0.002446199,-0.11661151,0.1344722,0.035123993,0.011887302,-0.070863694,-0.0048613106,0.30095232,-0.14428882,-0.020516124,0.34013584,-0.002220774,0.4676749015197057
ies5_srb7,-0.090591766,0.07894041,-0.16943792,-0.976165,-0.049164366,-0.11647335,0.09232861,0.1273799,0.3555831,-0.13285306,0.18653534,0.24616762,-0.043652736,0.1658268,-0.10779137,-0.0701233,-0.8464464,0.044902135,0.24334438,-0.5705381,-0.08787781,0.36246,-0.21453308,-0.26946917,0.05256398,-0.117856234,-0.14261517,0.07031679,0.33219147,-0.50287366,0.1490445,0.43781325,0.12837799,-0.08149903,0.6133819,0.007535812,-0.2585136,0.13718976,-0.0025229505,-0.1440422,0.032607023,0.13159381,-0.013655138,0.105151735,-0.124451995,0.08465336,-0.9391659,-0.46110147,0.14095938,0.23744541,0.57799387,0.024906633,-0.026371013,-0.15116467,0.097841576,0.028132822,-0.04705531,-0.067571715,0.017800355,0.42999905,-0.2064148,-0.03043222,0.3695322,0.044101994,0.5016440216246304
hmt2_btt1,-0.13817278,0.09411672,-0.10722618,-0.9464165,6.907085e-05,-0.19536342,0.11002433,0.32422206,0.3368599,-0.14416009,0.17595007,0.37158528,-0.05428772,-0.028103227,-0.12831226,-0.10402952,-0.8749066,0.035053194,0.16700377,-0.57587767,-0.15105836,0.3992009,-0.47097147,-0.31497666,0.26006463,-0.12371876,-0.10760668,0.095885426,0.5552212,-0.58701986,0.3275258,0.36321786,0.24638791,-0.08373121,0.5148733,0.020593718,-0.26880366,0.053706467,0.018105073,-0.14079106,0.029660154,0.14787889,-0.057588335,0.05914755,-0.06511869,0.20624681,-0.8953579,-0.28971088,0.21978761,0.17596887,0.6092517,0.0417986,-0.030861186,-0.10792281,0.13428606,0.032914206,-0.10949066,0.005926085,-0.04538333,0.36467174,-0.1262589,-0.031018436,0.5053168,-0.01548767,0.2254244530007519
bre2_hst2,-0.08653188,0.088296846,-0.12753668,-0.96304893,-0.020952376,-0.16692753,0.08240771,0.23493402,0.33968738,-0.1716981,0.14571983,0.23825334,-0.05159879,-0.021763857,-0.10607288,-0.0626406,-0.8366322,0.04178252,0.18204248,-0.6338585,-0.11046305,0.34518862,-0.3444562,-0.26900387,0.13666643,-0.08830194,-0.10381341,0.091559604,0.442446,-0.43478563,0.18913136,0.37880012,0.18417668,-0.09673854,0.60220504,0.10791285,-0.25293764,0.05191623,0.011131954,-0.12941414,0.02724401,0.13818018,-0.032616504,0.03528684,-0.11704416,0.14584656,-0.92765194,-0.24080762,0.16793984,0.16604671,0.5474709,0.02481958,-0.014411057,-0.09118895,0.128534,0.015372913,-0.06494158,0.0014674239,-0.030142521,0.27982256,-0.13385451,-0.027977506,0.38748792,-0.0077144527,0.2963768312073669
esa1_sir2,-0.0892083,0.05647859,-0.15658699,-0.9672123,-0.038832784,-0.21176715,0.07163388,0.17347558,0.33102357,-0.18087797,0.13233842,0.13009734,-0.053571615,-0.0016548343,-0.10930984,-0.08297846,-0.90971637,0.032659005,0.28029135,-0.64550585,-0.12176339,0.30190495,-0.29154247,-0.27721974,0.08814825,-0.09816841,-0.10040111,0.09170895,0.3008191,-0.3476685,0.14730398,0.35788536,0.12775731,-0.07783983,0.589974,0.03989958,-0.315817,0.0882971,0.02803574,-0.13476089,0.046459258,0.11320154,-0.031698383,-0.00035650973,-0.18839589,0.09007279,-0.9482344,-0.27026078,0.13567013,0.18884996,0.59734166,0.016391411,-0.015435912,-0.09567641,0.13342959,0.024716625,-0.056301635,-0.036779054,-0.030579466,0.22152011,-0.114852004,-0.045103915,0.3517726,-0.012698586,0.2623636593287134
hst2_DAM,-0.089981355,0.09987622,-0.109342605,-0.9693366,-0.020881407,-0.12952003,0.08972005,0.2270021,0.34935412,-0.10340664,0.16886352,0.3000792,-0.056863096,0.04496474,-0.14392446,-0.07437175,-0.82732123,0.036881555,0.16268696,-0.55713856,-0.09336877,0.36757186,-0.3888296,-0.25763068,0.17236766,-0.07446197,-0.0823035,0.0724601,0.5155771,-0.5031686,0.21440637,0.3982636,0.18562053,-0.083360314,0.6460814,0.10172723,-0.2306005,0.05353128,0.005416296,-0.1390018,0.020686341,0.11529698,-0.03373393,0.081459805,-0.12542568,0.16922519,-0.9266796,-0.24993391,0.19664423,0.17958497,0.48785722,0.037458796,-0.009613607,-0.102417886,0.13031316,0.018477788,-0.038886733,-0.011638323,-0.02828725,0.3228572,-0.122559965,-0.024967033,0.37347338,-0.00725341,0.2585156954937557
htl1_arp9,-0.07112931,0.059498332,-0.15159681,-0.95796114,-0.034561545,-0.19977668,0.08550267,0.19375014,0.364131,-0.19171152,0.12545852,0.15167351,-0.036297638,0.05436781,-0.053875297,-0.086446136,-0.9044553,0.036747172,0.23556143,-0.618024,-0.1230734,0.31289387,-0.3047937,-0.30049163,0.10219052,-0.11746183,-0.11083005,0.09460518,0.29311356,-0.4081974,0.15018544,0.3850367,0.14994736,-0.06984164,0.56018555,0.023395887,-0.33397174,0.101877846,0.009090918,-0.16850427,0.03800704,0.12463079,-0.04011059,0.06426118,-0.15201907,0.12675413,-0.9442716,-0.2694668,0.13185151,0.21658993,0.58648443,0.01634803,-0.016843893,-0.12517756,0.11957899,0.026553618,-0.075222515,-0.01748603,-0.030132465,0.24120964,-0.13589019,-0.04428536,0.39818686,-0.016032778,0.4145331066988991
btt1_gcn5,-0.10936829,0.08122593,-0.14967267,-0.9505974,-0.033698253,-0.15552136,0.08068601,0.21770035,0.33659056,-0.24136628,0.16152811,0.18162103,-0.044954114,0.01926901,-0.10196556,-0.0628579,-0.82417476,0.04405768,0.23720154,-0.6579869,-0.11243564,0.29117683,-0.2798876,-0.29552093,0.094531246,-0.11514863,-0.15624811,0.0790222,0.36135155,-0.391213,0.16146713,0.38374653,0.15280007,-0.104800895,0.58866745,0.086986504,-0.26210347,0.065972626,0.020722233,-0.1182382,0.0493512,0.16288634,-0.019078221,0.0057343924,-0.13672563,0.1056445,-0.9322616,-0.3160561,0.15617347,0.20450068,0.61226577,0.019396054,-0.01690611,-0.09037183,0.12281087,0.018879289,-0.06224734,-0.05432143,-0.0062190555,0.2793352,-0.18252642,-0.023401985,0.37654114,-0.0059868973,0.4528330698007554
eaf3_tdh3,-0.073564425,0.075284556,-0.13931474,-0.95186514,-0.021998508,-0.2187554,0.05880912,0.19163617,0.3714856,-0.19320881,0.15512334,0.14432849,-0.044118024,-0.011324221,-0.09562457,-0.09949468,-0.8824783,0.034069702,0.26359197,-0.62322223,-0.08522487,0.30051044,-0.33838895,-0.25375843,0.07799227,-0.09813312,-0.09784443,0.08439833,0.32736722,-0.36748123,0.13804047,0.3995712,0.16502832,-0.08519854,0.6723493,0.033485267,-0.2812815,0.09195099,0.03333513,-0.12700412,0.048045922,0.1393572,-0.02006513,-0.011402967,-0.22346464,0.089316234,-0.94319916,-0.31711778,0.14762343,0.23206821,0.5423284,0.027141415,-0.0035961475,-0.1037662,0.120325364,0.025965288,0.0039518164,-0.06825542,-0.01744237,0.23226722,-0.13254227,-0.025367098,0.37161678,-0.036808703,0.2358663883648968
hat2_esa1,-0.060529094,0.08308854,-0.16352393,-0.95385844,-0.038397927,-0.25279275,0.078566305,0.17485122,0.33483702,-0.24999483,0.120426975,0.17017727,-0.051420588,-0.049954493,-0.081384994,-0.056694504,-0.87898827,0.04359313,0.23266326,-0.6975199,-0.11780393,0.3414241,-0.2874868,-0.25849414,0.09725621,-0.08456819,-0.0922624,0.09833192,0.39901367,-0.40584555,0.14930291,0.34030116,0.15653531,-0.09679898,0.6097373,0.085117765,-0.29267707,0.06975764,0.041141395,-0.14114457,0.03880043,0.16232356,-0.037411265,-0.0003070277,-0.16072044,0.11283802,-0.9199595,-0.27108422,0.13527207,0.19464056,0.5422929,0.018501375,-0.012323013,-0.09199937,0.12680352,0.013790586,-0.04366301,-0.0062952708,-0.021509744,0.26673684,-0.15191954,-0.04231139,0.4033474,0.0015401011,0.2248301503289015
gcn5_hat2,-0.080860734,0.09849161,-0.16562633,-0.9383923,-0.033983752,-0.24677296,0.08661172,0.21576607,0.35838586,-0.28025815,0.13702735,0.18759924,-0.049238607,-0.043471407,-0.0790501,-0.058510926,-0.8305483,0.05035441,0.20776376,-0.6835101,-0.10903842,0.32537854,-0.3074476,-0.26626796,0.11469539,-0.08828286,-0.116294645,0.093495645,0.44174603,-0.42342925,0.17114851,0.35188958,0.1691972,-0.09339011,0.5880036,0.0983488,-0.26598877,0.0509962,0.0470021,-0.12679483,0.036594905,0.17450362,-0.036497653,0.0026448567,-0.11714357,0.121411726,-0.92343646,-0.27656576,0.15738927,0.21452494,0.5466263,0.022485653,-0.015352438,-0.08342536,0.114111796,0.009716815,-0.057585523,-0.028229304,-0.015592026,0.28388524,-0.19433495,-0.037373267,0.42631915,-0.0014168435,0.3153871644441613
htl1_empty,-0.05425423,0.052124046,-0.13050829,-0.9794108,-0.029431477,-0.1040331,0.060290616,0.1302706,0.32612097,-0.13576494,0.18087788,0.35652477,0.035251126,0.059430476,-0.0052220114,-0.07314349,-0.8747574,0.03791809,0.35246685,-0.6867561,-0.11409087,0.41487825,-0.2673898,-0.2353726,0.041004345,-0.14856769,-0.13270433,0.0804453,0.39287838,-0.5741818,0.16660833,0.39524877,0.16188554,-0.11670954,0.57652,0.018155767,-0.27644885,0.1785679,-0.011707715,-0.13771284,0.039568257,0.14900725,0.012987214,0.06646264,-0.14448026,0.12596242,-0.93098885,-0.57565975,0.14361873,0.18684442,0.6243552,0.026872886,-0.03992475,-0.14023966,0.10890052,0.058494836,-0.048736338,0.010652346,-0.010351998,0.5017245,-0.1814535,-0.0045488123,0.43145648,-0.012996098,0.3605793849615359
hat1_mig1,-0.021787068,0.056995183,-0.1643236,-0.9481141,-0.0490883,-0.33716995,0.015760856,0.12154738,0.38232782,-0.17388713,0.17892154,0.16684392,-0.03643784,-0.105371214,-0.18186487,-0.19297,-0.90665334,0.051160995,0.48010322,-0.62530833,-0.12981997,0.27760053,-0.37696415,-0.2912458,0.1020955,-0.19791822,-0.10208605,0.11653001,0.3066575,-0.37978873,0.122159116,0.44267538,0.17976478,-0.08490819,0.60910773,-0.042974822,-0.35133737,0.19998716,0.020334635,-0.18830383,0.083718464,0.10581656,0.04408953,-0.09020563,-0.26641697,0.100028716,-0.9285175,-0.48336038,0.122443154,0.22535482,0.6025842,0.05005087,-0.029465536,-0.089808695,0.15861122,0.09672065,0.020940475,-0.05095914,-0.036238387,0.24938811,-0.19201902,-0.048861552,0.3860193,-0.05772207,0.1659713291298265
hos2_hat1,-0.079062775,0.08009416,-0.1611131,-0.9406025,-0.033914275,-0.22003134,0.08734765,0.19917524,0.38913777,-0.18225278,0.12255956,0.16590883,-0.046126913,0.057044733,-0.055565696,-0.058291346,-0.91326165,0.035826944,0.1453408,-0.60748494,-0.12634197,0.35871682,-0.3283866,-0.28688315,0.14885072,-0.076709576,-0.076666735,0.09323376,0.4188652,-0.4553751,0.17687632,0.32729593,0.1654709,-0.068437435,0.56027967,0.07747093,-0.30412668,0.06563422,0.033930082,-0.14972256,0.027076678,0.14143647,-0.053105745,0.08215197,-0.12537347,0.13644318,-0.92999667,-0.21395628,0.14023457,0.24590798,0.5247126,0.01966753,-0.007730194,-0.11661681,0.10911225,0.012813278,-0.07122777,-0.008793159,-0.019586785,0.24701387,-0.10817213,-0.037446868,0.44439548,-0.006779643,0.4630377148066815
hos2_swc5,-0.10578288,0.06862486,-0.15408853,-0.95471686,-0.042183608,-0.2442734,0.0817263,0.18529427,0.34172463,-0.19324659,0.16278267,0.17627609,-0.05855241,0.020060627,-0.09857074,-0.08628417,-0.88230604,0.041763216,0.32405263,-0.6523847,-0.11410664,0.33511007,-0.3302685,-0.26597437,0.123851754,-0.10032985,-0.07202609,0.099454544,0.3803363,-0.3920457,0.19007194,0.3527974,0.14181589,-0.07106859,0.6337651,0.03903711,-0.2811508,0.09022525,0.026629983,-0.14755549,0.051983103,0.12605996,0.0064760568,-0.03870945,-0.24175078,0.12083633,-0.9518471,-0.37597132,0.1526406,0.22425574,0.575839,0.028506108,-0.0016448909,-0.1187376,0.14379023,0.028522002,-0.011618854,-0.042325348,0.0055636475,0.27727634,-0.13977458,-0.0111926505,0.38390028,0.016423497,0.4686311296959558
bre2_nhp10,-0.09197295,0.08039293,-0.1483401,-0.9666542,-0.04435113,-0.16782548,0.072693676,0.19153714,0.34375507,-0.20816961,0.15455666,0.16182755,-0.04716352,0.0026717202,-0.076883055,-0.05283927,-0.854314,0.04360445,0.23018079,-0.6750896,-0.11949871,0.3328818,-0.2611471,-0.2498988,0.08122852,-0.106169306,-0.12404388,0.10025084,0.33097255,-0.35990947,0.14325334,0.3843608,0.14905944,-0.10272992,0.62510943,0.09262678,-0.27465478,0.06957171,0.009986686,-0.13260752,0.040928163,0.13751362,-0.014086735,0.019861042,-0.16284311,0.10034793,-0.93175775,-0.3128409,0.1267168,0.19462164,0.5870144,0.015626125,-0.016903859,-0.11061812,0.124044955,0.018312098,-0.056215506,-0.013584693,-0.006024425,0.27317795,-0.14635171,-0.0067825257,0.36969766,0.016064549,0.2643303477543479
ies5_nhp6a,-0.12089083,0.06881312,-0.15096018,-0.9773197,-0.040858213,-0.092805095,0.07984966,0.15380317,0.35272703,-0.14908196,0.2050174,0.28913176,-0.049383525,0.115149975,-0.062233653,-0.06879723,-0.7660403,0.04681201,0.284441,-0.58405674,-0.084258586,0.41194135,-0.2675596,-0.24619788,0.048273925,-0.09179757,-0.13419028,0.074754715,0.39244226,-0.50658745,0.15323514,0.4443698,0.12882511,-0.091529824,0.675121,0.040057603,-0.20153058,0.10517269,0.02115315,-0.13584447,0.02821888,0.13814916,0.030239629,0.01322781,-0.15232225,0.08451481,-0.9370748,-0.5459083,0.17535992,0.18777245,0.6205104,0.0301362,-0.022599503,-0.081661925,0.11867635,0.024898602,-0.05630123,-0.07630565,0.01738746,0.462264,-0.23143116,-0.012675322,0.35032657,0.04996366,0.489335634029004
htl1_hst2,-0.09066127,0.08498896,-0.109123394,-0.97360134,-0.0120884525,-0.12480644,0.08845016,0.23117676,0.33239534,-0.09912132,0.17125751,0.3156757,-0.048738614,0.015147252,-0.1555357,-0.09111707,-0.8220459,0.04025936,0.22296278,-0.57374847,-0.10037944,0.34246564,-0.37679452,-0.27302563,0.15876147,-0.09243608,-0.099941336,0.07852624,0.47569674,-0.48221797,0.23206432,0.4064949,0.19085407,-0.08478485,0.5903167,0.0698657,-0.25348288,0.07600413,-0.0040726936,-0.1331046,0.024440352,0.11309366,-0.032516275,0.045642655,-0.13048676,0.16198647,-0.94132036,-0.29651,0.19273461,0.16070499,0.5536423,0.036705744,-0.019990742,-0.113602035,0.13369842,0.028807355,-0.050430868,-0.008699955,-0.03943874,0.3367759,-0.1412147,-0.0343291,0.3683469,-0.020094827,0.356286069461136
empty_srb7,-0.059691094,0.08560418,-0.13332641,-0.9783741,-0.03963415,-0.1146078,0.070034206,0.109485105,0.31537715,-0.124597475,0.20366983,0.1947067,-0.012010059,0.12133132,-0.15561019,-0.07477841,-0.8889822,0.036781874,0.26891032,-0.5952541,-0.06708736,0.32671025,-0.21384521,-0.22054462,0.041758534,-0.14229493,-0.15499103,0.07317265,0.26223508,-0.45477143,0.13294472,0.443282,0.13977502,-0.0896719,0.6996771,-0.012007216,-0.27494863,0.15681075,-0.01957655,-0.13928418,0.043606967,0.12814207,0.009832897,0.08727322,-0.19855693,0.07573805,-0.94186604,-0.43603027,0.13095747,0.25235623,0.5046126,0.04004561,-0.02308349,-0.16677237,0.112456694,0.042340994,0.031361166,-0.060379863,0.015338662,0.37125608,-0.16374967,-0.008534859,0.30877823,0.022189816,0.2204660461761785
btt1_btt1,-0.07952652,0.057347443,-0.1250024,-0.95995766,-0.01903459,-0.14045164,0.056836624,0.20712443,0.28926152,-0.23955464,0.14681748,0.19067767,-0.01735654,0.03965468,-0.094654925,-0.062365323,-0.8900355,0.029182997,0.2730939,-0.6710554,-0.116096556,0.32318303,-0.30599716,-0.33119482,0.06250869,-0.13863473,-0.16135406,0.059545923,0.29982886,-0.40617114,0.13071918,0.40733954,0.18916832,-0.13675506,0.6117031,0.06272595,-0.28756922,0.09662248,-0.014647018,-0.14101672,0.057774372,0.1933292,0.0065920213,0.029417748,-0.1629743,0.13016161,-0.9363901,-0.36560723,0.15915194,0.18739243,0.6244056,0.019592643,-0.020440772,-0.09301709,0.12306832,0.0386064,-0.053184688,-0.026614865,-0.00051413826,0.26669797,-0.1512394,-0.022004,0.38344955,-0.036116607,0.2776217055589803
arp9_ldb7,-0.0657604,0.075265095,-0.12795411,-0.9555511,-0.01925945,-0.1955184,0.07960458,0.21935531,0.35640693,-0.2008612,0.1368671,0.18094434,-0.0514274,0.019437237,-0.083007224,-0.08439863,-0.8998563,0.0371169,0.21287853,-0.6216138,-0.10951203,0.32087186,-0.35020697,-0.29429254,0.12223674,-0.09778374,-0.10088033,0.08854411,0.3579156,-0.42662874,0.16753656,0.38138804,0.1778875,-0.06433199,0.5989274,0.047356483,-0.3080382,0.07993112,0.015035429,-0.16678412,0.035496496,0.13755503,-0.033845987,0.053844452,-0.14965984,0.14418961,-0.9385565,-0.24183933,0.15318687,0.20206538,0.54682124,0.022249626,-0.009846229,-0.10988448,0.119547024,0.017785445,-0.05984274,-0.016891059,-0.030991882,0.23248795,-0.12120665,-0.03874786,0.40328836,-0.027510438,0.4314768931177338
dpd4_swd3,-0.04259522,0.10095529,-0.13657103,-0.9258141,-0.019854821,-0.24220213,0.068749286,0.19349168,0.30302653,-0.2878364,0.14718907,0.1697314,-0.047539216,-0.10322346,-0.09259277,-0.0766911,-0.9023761,0.035855,0.28199103,-0.72031254,-0.07546529,0.2728077,-0.34733036,-0.32156107,0.09576353,-0.11250649,-0.11784838,0.11309957,0.35123366,-0.39453942,0.16004728,0.34585053,0.19634363,-0.10936801,0.6673148,0.037807852,-0.31637657,0.096102044,0.028687391,-0.1429645,0.056243427,0.20364766,-0.015033548,-0.022928232,-0.23727404,0.14278321,-0.9428235,-0.30234164,0.14457302,0.26907253,0.50153124,0.03392511,0.0005818981,-0.09014247,0.13920197,0.016198948,0.017728182,-0.05544756,-0.015935365,0.23172316,-0.13937575,-0.039776303,0.3862442,-0.014619236,0.2220894819773688
hda1_med7,-0.08639624,0.0696095,-0.14341684,-0.957125,-0.033183493,-0.20105499,0.08714199,0.19482434,0.3519158,-0.15383582,0.14995901,0.16729721,-0.048940606,0.020526534,-0.09997194,-0.074278384,-0.89941096,0.03485469,0.22875202,-0.6298309,-0.10917848,0.32604003,-0.33547536,-0.27037236,0.13046926,-0.09319127,-0.0894758,0.093757235,0.36389202,-0.40671718,0.16632767,0.3599606,0.16023538,-0.08307175,0.6176435,0.07429926,-0.30063376,0.079091296,0.020153629,-0.14417444,0.040274672,0.120874576,-0.034355823,0.05245047,-0.16881685,0.11960203,-0.9426285,-0.24932367,0.14729814,0.21043651,0.5394282,0.022394586,-0.010957547,-0.1140712,0.13571085,0.024186939,-0.03182868,-0.022806395,-0.024660315,0.24601066,-0.101580195,-0.032186877,0.3896281,-0.01046928,0.3352933272455069
